,Year,Geography,GeographyType,Indicator,Value,ValueType
11125,2021,Sevier,County,Alprazolam,14488,Count
11126,2021,Sevier,County,Clonazepam,11709,Count
11127,2021,Sevier,County,Diazepam,6608,Count
11128,2021,Sevier,County,Lorazepam,6843,Count
11129,2021,Sevier,County,All Opioids for Pain,64255,Count
11130,2021,Sevier,County,Hydrocodone,25687,Count
11131,2021,Sevier,County,Oxycodone,19583,Count
11132,2021,Sevier,County,Tramadol,11867,Count
11151,2021,Shelby,County,All Benzodiazepines,255335,Count
11152,2021,Shelby,County,Alprazolam,115463,Count
11153,2021,Shelby,County,Clonazepam,52774,Count
11154,2021,Shelby,County,Diazepam,25994,Count
11155,2021,Shelby,County,Lorazepam,41538,Count
11156,2021,Shelby,County,All Opioids for Pain,412989,Count
11157,2021,Shelby,County,Hydrocodone,171310,Count
11158,2021,Shelby,County,Oxycodone,130423,Count
11159,2021,Shelby,County,Tramadol,69920,Count
11178,2021,Smith,County,All Benzodiazepines,12407,Count
11179,2021,Smith,County,Alprazolam,5397,Count
11180,2021,Smith,County,Clonazepam,2225,Count
11181,2021,Smith,County,Diazepam,2002,Count
11182,2021,Smith,County,Lorazepam,2160,Count
11183,2021,Smith,County,All Opioids for Pain,19123,Count
11184,2021,Smith,County,Hydrocodone,7867,Count
11185,2021,Smith,County,Oxycodone,7735,Count
11186,2021,Smith,County,Tramadol,1816,Count
11259,2021,Stewart,County,All Benzodiazepines,6251,Count
11260,2021,Stewart,County,Alprazolam,2779,Count
11261,2021,Stewart,County,Clonazepam,869,Count
11262,2021,Stewart,County,Diazepam,721,Count
11263,2021,Stewart,County,Lorazepam,1465,Count
11264,2021,Stewart,County,All Opioids for Pain,12557,Count
11265,2021,Stewart,County,Hydrocodone,5165,Count
11266,2021,Stewart,County,Oxycodone,4460,Count
11267,2021,Stewart,County,Tramadol,1690,Count
11286,2021,Sullivan,County,All Benzodiazepines,96465,Count
11287,2021,Sullivan,County,Alprazolam,34923,Count
11288,2021,Sullivan,County,Clonazepam,30334,Count
11289,2021,Sullivan,County,Diazepam,9418,Count
11290,2021,Sullivan,County,Lorazepam,17588,Count
11291,2021,Sullivan,County,All Opioids for Pain,137906,Count
11292,2021,Sullivan,County,Hydrocodone,54803,Count
11293,2021,Sullivan,County,Oxycodone,49699,Count
11294,2021,Sullivan,County,Tramadol,21260,Count
11340,2021,Sumner,County,All Benzodiazepines,77698,Count
11341,2021,Sumner,County,Alprazolam,30444,Count
11342,2021,Sumner,County,Clonazepam,17903,Count
11343,2021,Sumner,County,Diazepam,9008,Count
11344,2021,Sumner,County,Lorazepam,12753,Count
11345,2021,Sumner,County,All Opioids for Pain,130743,Count
11346,2021,Sumner,County,Hydrocodone,51864,Count
11347,2021,Sumner,County,Oxycodone,45756,Count
11348,2021,Sumner,County,Tramadol,19398,Count
11394,2021,Tipton,County,All Benzodiazepines,30678,Count
11395,2021,Tipton,County,Alprazolam,14896,Count
11396,2021,Tipton,County,Clonazepam,7030,Count
11397,2021,Tipton,County,Diazepam,2615,Count
11398,2021,Tipton,County,Lorazepam,4127,Count
11399,2021,Tipton,County,All Opioids for Pain,46363,Count
11400,2021,Tipton,County,Hydrocodone,21118,Count
11401,2021,Tipton,County,Oxycodone,13782,Count
11402,2021,Tipton,County,Tramadol,7207,Count
11421,2021,Trousdale,County,All Benzodiazepines,4286,Count
11422,2021,Trousdale,County,Alprazolam,2114,Count
11423,2021,Trousdale,County,Clonazepam,739,Count
11424,2021,Trousdale,County,Diazepam,552,Count
11425,2021,Trousdale,County,Lorazepam,651,Count
11426,2021,Trousdale,County,All Opioids for Pain,8955,Count
11427,2021,Trousdale,County,Hydrocodone,4176,Count
11428,2021,Trousdale,County,Oxycodone,3282,Count
11429,2021,Trousdale,County,Tramadol,916,Count
11448,2021,Unicoi,County,All Benzodiazepines,15965,Count
11449,2021,Unicoi,County,Alprazolam,5417,Count
11450,2021,Unicoi,County,Clonazepam,4456,Count
11451,2021,Unicoi,County,Diazepam,2255,Count
11452,2021,Unicoi,County,Lorazepam,2935,Count
11453,2021,Unicoi,County,All Opioids for Pain,22006,Count
11454,2021,Unicoi,County,Hydrocodone,9234,Count
11455,2021,Unicoi,County,Oxycodone,6723,Count
11456,2021,Unicoi,County,Tramadol,4197,Count
11475,2021,Union,County,All Benzodiazepines,9797,Count
11476,2021,Union,County,Alprazolam,4710,Count
11477,2021,Union,County,Clonazepam,1794,Count
11478,2021,Union,County,Diazepam,1200,Count
11479,2021,Union,County,Lorazepam,1530,Count
11480,2021,Union,County,All Opioids for Pain,18524,Count
11481,2021,Union,County,Hydrocodone,7082,Count
11482,2021,Union,County,Oxycodone,6599,Count
11483,2021,Union,County,Tramadol,2549,Count
11529,2021,Van Buren,County,All Benzodiazepines,3936,Count
11530,2021,Van Buren,County,Alprazolam,1349,Count
11531,2021,Van Buren,County,Clonazepam,941,Count
11532,2021,Van Buren,County,Diazepam,515,Count
11533,2021,Van Buren,County,Lorazepam,989,Count
11534,2021,Van Buren,County,All Opioids for Pain,5696,Count
11535,2021,Van Buren,County,Hydrocodone,2323,Count
11536,2021,Van Buren,County,Oxycodone,1875,Count
11537,2021,Van Buren,County,Tramadol,773,Count
11556,2021,Warren,County,All Benzodiazepines,25290,Count
11557,2021,Warren,County,Alprazolam,11147,Count
11558,2021,Warren,County,Clonazepam,4871,Count
11559,2021,Warren,County,Diazepam,3149,Count
11560,2021,Warren,County,Lorazepam,4705,Count
11561,2021,Warren,County,All Opioids for Pain,39757,Count
11562,2021,Warren,County,Hydrocodone,17254,Count
11563,2021,Warren,County,Oxycodone,13923,Count
11564,2021,Warren,County,Tramadol,4437,Count
11583,2021,Washington,County,All Benzodiazepines,78041,Count
11584,2021,Washington,County,Alprazolam,28095,Count
11585,2021,Washington,County,Clonazepam,25142,Count
11586,2021,Washington,County,Diazepam,9204,Count
11587,2021,Washington,County,Lorazepam,11415,Count
11588,2021,Washington,County,All Opioids for Pain,100062,Count
11589,2021,Washington,County,Hydrocodone,39979,Count
11590,2021,Washington,County,Oxycodone,32079,Count
11591,2021,Washington,County,Tramadol,18717,Count
11610,2021,Wayne,County,All Benzodiazepines,9114,Count
11611,2021,Wayne,County,Alprazolam,2984,Count
11612,2021,Wayne,County,Clonazepam,1861,Count
11613,2021,Wayne,County,Diazepam,1166,Count
11614,2021,Wayne,County,Lorazepam,2191,Count
11615,2021,Wayne,County,All Opioids for Pain,17711,Count
11616,2021,Wayne,County,Hydrocodone,9603,Count
11617,2021,Wayne,County,Oxycodone,4631,Count
11618,2021,Wayne,County,Tramadol,2280,Count
11637,2021,Weakley,County,All Benzodiazepines,17306,Count
11638,2021,Weakley,County,Alprazolam,7501,Count
11639,2021,Weakley,County,Clonazepam,3230,Count
11640,2021,Weakley,County,Diazepam,1643,Count
11641,2021,Weakley,County,Lorazepam,3637,Count
11642,2021,Weakley,County,All Opioids for Pain,28391,Count
11643,2021,Weakley,County,Hydrocodone,14848,Count
11644,2021,Weakley,County,Oxycodone,6839,Count
11645,2021,Weakley,County,Tramadol,4284,Count
11691,2021,White,County,All Benzodiazepines,12272,Count
11692,2021,White,County,Alprazolam,4215,Count
11693,2021,White,County,Clonazepam,3133,Count
11694,2021,White,County,Diazepam,1735,Count
11695,2021,White,County,Lorazepam,2545,Count
11696,2021,White,County,All Opioids for Pain,23042,Count
11697,2021,White,County,Hydrocodone,8421,Count
11698,2021,White,County,Oxycodone,8632,Count
11699,2021,White,County,Tramadol,3605,Count
11718,2021,Williamson,County,All Benzodiazepines,78078,Count
11719,2021,Williamson,County,Alprazolam,29996,Count
11720,2021,Williamson,County,Clonazepam,17776,Count
11721,2021,Williamson,County,Diazepam,9532,Count
11722,2021,Williamson,County,Lorazepam,14651,Count
11723,2021,Williamson,County,All Opioids for Pain,92384,Count
11724,2021,Williamson,County,Hydrocodone,37150,Count
11725,2021,Williamson,County,Oxycodone,28724,Count
11726,2021,Williamson,County,Tramadol,16517,Count
11745,2021,Wilson,County,All Benzodiazepines,57585,Count
11746,2021,Wilson,County,Alprazolam,23388,Count
11747,2021,Wilson,County,Clonazepam,12515,Count
11748,2021,Wilson,County,Diazepam,7624,Count
11749,2021,Wilson,County,Lorazepam,9212,Count
11750,2021,Wilson,County,All Opioids for Pain,93160,Count
11751,2021,Wilson,County,Hydrocodone,37816,Count
11752,2021,Wilson,County,Oxycodone,31634,Count
11753,2021,Wilson,County,Tramadol,14465,Count
11772,2022,Anderson,County,All Benzodiazepines,32987,Count
11773,2022,Anderson,County,Alprazolam,12028,Count
11774,2022,Anderson,County,Clonazepam,8351,Count
11775,2022,Anderson,County,Diazepam,3849,Count
11776,2022,Anderson,County,Lorazepam,5836,Count
11777,2022,Anderson,County,All Opioids for Pain,61122,Count
11778,2022,Anderson,County,Hydrocodone,23624,Count
11779,2022,Anderson,County,Oxycodone,22123,Count
11780,2022,Anderson,County,Tramadol,8791,Count
11799,2022,Bedford,County,All Benzodiazepines,18656,Count
11800,2022,Bedford,County,Alprazolam,9275,Count
11801,2022,Bedford,County,Clonazepam,3519,Count
11802,2022,Bedford,County,Diazepam,2524,Count
11803,2022,Bedford,County,Lorazepam,2043,Count
11804,2022,Bedford,County,All Opioids for Pain,33613,Count
11805,2022,Bedford,County,Hydrocodone,13490,Count
11806,2022,Bedford,County,Oxycodone,11858,Count
11807,2022,Bedford,County,Tramadol,4792,Count
11826,2022,Benton,County,All Benzodiazepines,9516,Count
11827,2022,Benton,County,Alprazolam,5234,Count
11828,2022,Benton,County,Clonazepam,1546,Count
11829,2022,Benton,County,Diazepam,1124,Count
11830,2022,Benton,County,Lorazepam,823,Count
11831,2022,Benton,County,All Opioids for Pain,15228,Count
11832,2022,Benton,County,Hydrocodone,6950,Count
11833,2022,Benton,County,Oxycodone,4431,Count
11834,2022,Benton,County,Tramadol,2343,Count
11853,2022,Bledsoe,County,All Benzodiazepines,6926,Count
11854,2022,Bledsoe,County,Alprazolam,2957,Count
11855,2022,Bledsoe,County,Clonazepam,1189,Count
11856,2022,Bledsoe,County,Diazepam,1014,Count
11857,2022,Bledsoe,County,Lorazepam,1327,Count
11858,2022,Bledsoe,County,All Opioids for Pain,14443,Count
11859,2022,Bledsoe,County,Hydrocodone,6141,Count
11860,2022,Bledsoe,County,Oxycodone,4678,Count
11861,2022,Bledsoe,County,Tramadol,2004,Count
11880,2022,Blount,County,All Benzodiazepines,51074,Count
11881,2022,Blount,County,Alprazolam,19497,Count
11882,2022,Blount,County,Clonazepam,13176,Count
11883,2022,Blount,County,Diazepam,6767,Count
11884,2022,Blount,County,Lorazepam,7611,Count
11885,2022,Blount,County,All Opioids for Pain,86455,Count
11886,2022,Blount,County,Hydrocodone,33335,Count
11887,2022,Blount,County,Oxycodone,28437,Count
11888,2022,Blount,County,Tramadol,14970,Count
11907,2022,Bradley,County,All Benzodiazepines,53043,Count
11908,2022,Bradley,County,Alprazolam,27111,Count
11909,2022,Bradley,County,Clonazepam,10384,Count
11910,2022,Bradley,County,Diazepam,4895,Count
11911,2022,Bradley,County,Lorazepam,7375,Count
11912,2022,Bradley,County,All Opioids for Pain,80760,Count
11913,2022,Bradley,County,Hydrocodone,36343,Count
11914,2022,Bradley,County,Oxycodone,23487,Count
11915,2022,Bradley,County,Tramadol,13136,Count
11934,2022,Campbell,County,All Benzodiazepines,18967,Count
11935,2022,Campbell,County,Alprazolam,7354,Count
11936,2022,Campbell,County,Clonazepam,5440,Count
11937,2022,Campbell,County,Diazepam,2006,Count
11938,2022,Campbell,County,Lorazepam,3365,Count
11939,2022,Campbell,County,All Opioids for Pain,38014,Count
11940,2022,Campbell,County,Hydrocodone,13648,Count
11941,2022,Campbell,County,Oxycodone,16100,Count
11942,2022,Campbell,County,Tramadol,4201,Count
11961,2022,Cannon,County,All Benzodiazepines,7353,Count
11962,2022,Cannon,County,Alprazolam,3518,Count
11963,2022,Cannon,County,Clonazepam,1337,Count
11964,2022,Cannon,County,Diazepam,1013,Count
11965,2022,Cannon,County,Lorazepam,1062,Count
11966,2022,Cannon,County,All Opioids for Pain,13220,Count
11967,2022,Cannon,County,Hydrocodone,5411,Count
11968,2022,Cannon,County,Oxycodone,5109,Count
11969,2022,Cannon,County,Tramadol,1254,Count
11988,2022,Carroll,County,All Benzodiazepines,16132,Count
11989,2022,Carroll,County,Alprazolam,8019,Count
11990,2022,Carroll,County,Clonazepam,3885,Count
11991,2022,Carroll,County,Diazepam,1545,Count
11992,2022,Carroll,County,Lorazepam,1765,Count
11993,2022,Carroll,County,All Opioids for Pain,24993,Count
11994,2022,Carroll,County,Hydrocodone,13383,Count
11995,2022,Carroll,County,Oxycodone,5502,Count
11996,2022,Carroll,County,Tramadol,3866,Count
12015,2022,Carter,County,All Benzodiazepines,37732,Count
12016,2022,Carter,County,Alprazolam,13920,Count
12017,2022,Carter,County,Clonazepam,12797,Count
12018,2022,Carter,County,Diazepam,4418,Count
12019,2022,Carter,County,Lorazepam,5146,Count
12020,2022,Carter,County,All Opioids for Pain,48818,Count
12021,2022,Carter,County,Hydrocodone,19133,Count
12022,2022,Carter,County,Oxycodone,16198,Count
12023,2022,Carter,County,Tramadol,8869,Count
12069,2022,Cheatham,County,All Benzodiazepines,18430,Count
12070,2022,Cheatham,County,Alprazolam,7678,Count
12071,2022,Cheatham,County,Clonazepam,4488,Count
12072,2022,Cheatham,County,Diazepam,3203,Count
12073,2022,Cheatham,County,Lorazepam,1954,Count
12074,2022,Cheatham,County,All Opioids for Pain,30598,Count
12075,2022,Cheatham,County,Hydrocodone,11968,Count
12076,2022,Cheatham,County,Oxycodone,11226,Count
12077,2022,Cheatham,County,Tramadol,4382,Count
12096,2022,Chester,County,All Benzodiazepines,8756,Count
12097,2022,Chester,County,Alprazolam,5231,Count
12098,2022,Chester,County,Clonazepam,1824,Count
12099,2022,Chester,County,Diazepam,631,Count
12100,2022,Chester,County,Lorazepam,799,Count
12101,2022,Chester,County,All Opioids for Pain,12565,Count
12102,2022,Chester,County,Hydrocodone,5997,Count
12103,2022,Chester,County,Oxycodone,3183,Count
12104,2022,Chester,County,Tramadol,1957,Count
12123,2022,Claiborne,County,All Benzodiazepines,17889,Count
12124,2022,Claiborne,County,Alprazolam,7997,Count
12125,2022,Claiborne,County,Clonazepam,3840,Count
12126,2022,Claiborne,County,Diazepam,2863,Count
12127,2022,Claiborne,County,Lorazepam,2697,Count
12128,2022,Claiborne,County,All Opioids for Pain,33567,Count
12129,2022,Claiborne,County,Hydrocodone,17883,Count
12130,2022,Claiborne,County,Oxycodone,7884,Count
12131,2022,Claiborne,County,Tramadol,4280,Count
12150,2022,Clay,County,All Benzodiazepines,3354,Count
12151,2022,Clay,County,Alprazolam,1191,Count
12152,2022,Clay,County,Clonazepam,870,Count
12153,2022,Clay,County,Diazepam,538,Count
12154,2022,Clay,County,Lorazepam,631,Count
12155,2022,Clay,County,All Opioids for Pain,7660,Count
12156,2022,Clay,County,Hydrocodone,2371,Count
12157,2022,Clay,County,Oxycodone,3738,Count
12158,2022,Clay,County,Tramadol,840,Count
12177,2022,Cocke,County,All Benzodiazepines,18579,Count
12178,2022,Cocke,County,Alprazolam,7675,Count
12179,2022,Cocke,County,Clonazepam,4827,Count
12180,2022,Cocke,County,Diazepam,2986,Count
12181,2022,Cocke,County,Lorazepam,2103,Count
12182,2022,Cocke,County,All Opioids for Pain,39170,Count
12183,2022,Cocke,County,Hydrocodone,18185,Count
12184,2022,Cocke,County,Oxycodone,12858,Count
12185,2022,Cocke,County,Tramadol,4132,Count
12204,2022,Coffee,County,All Benzodiazepines,30103,Count
12205,2022,Coffee,County,Alprazolam,14195,Count
12206,2022,Coffee,County,Clonazepam,6077,Count
12207,2022,Coffee,County,Diazepam,3633,Count
12208,2022,Coffee,County,Lorazepam,4763,Count
12209,2022,Coffee,County,All Opioids for Pain,48797,Count
12210,2022,Coffee,County,Hydrocodone,18533,Count
12211,2022,Coffee,County,Oxycodone,18703,Count
12212,2022,Coffee,County,Tramadol,6274,Count
12231,2022,Crockett,County,All Benzodiazepines,9429,Count
12232,2022,Crockett,County,Alprazolam,6120,Count
12233,2022,Crockett,County,Clonazepam,1195,Count
12234,2022,Crockett,County,Diazepam,515,Count
12235,2022,Crockett,County,Lorazepam,1015,Count
12236,2022,Crockett,County,All Opioids for Pain,10559,Count
12237,2022,Crockett,County,Hydrocodone,5108,Count
12238,2022,Crockett,County,Oxycodone,2394,Count
12239,2022,Crockett,County,Tramadol,2319,Count
12258,2022,Cumberland,County,All Benzodiazepines,25209,Count
12259,2022,Cumberland,County,Alprazolam,11275,Count
12260,2022,Cumberland,County,Clonazepam,4831,Count
12261,2022,Cumberland,County,Diazepam,3269,Count
12262,2022,Cumberland,County,Lorazepam,3984,Count
12263,2022,Cumberland,County,All Opioids for Pain,52234,Count
12264,2022,Cumberland,County,Hydrocodone,16295,Count
12265,2022,Cumberland,County,Oxycodone,21951,Count
12266,2022,Cumberland,County,Tramadol,8249,Count
12285,2022,Davidson,County,All Benzodiazepines,176905,Count
12286,2022,Davidson,County,Alprazolam,70068,Count
12287,2022,Davidson,County,Clonazepam,42766,Count
12288,2022,Davidson,County,Diazepam,25034,Count
12289,2022,Davidson,County,Lorazepam,26052,Count
12290,2022,Davidson,County,All Opioids for Pain,299356,Count
12291,2022,Davidson,County,Hydrocodone,121143,Count
12292,2022,Davidson,County,Oxycodone,107131,Count
12293,2022,Davidson,County,Tramadol,44214,Count
12312,2022,Decatur,County,All Benzodiazepines,8116,Count
12313,2022,Decatur,County,Alprazolam,4588,Count
12314,2022,Decatur,County,Clonazepam,1623,Count
12315,2022,Decatur,County,Diazepam,732,Count
12316,2022,Decatur,County,Lorazepam,913,Count
12317,2022,Decatur,County,All Opioids for Pain,11405,Count
12318,2022,Decatur,County,Hydrocodone,5019,Count
12319,2022,Decatur,County,Oxycodone,3318,Count
12320,2022,Decatur,County,Tramadol,2187,Count
12339,2022,DeKalb,County,All Benzodiazepines,9354,Count
12340,2022,DeKalb,County,Alprazolam,3687,Count
12341,2022,DeKalb,County,Clonazepam,1990,Count
12342,2022,DeKalb,County,Diazepam,1121,Count
12343,2022,DeKalb,County,Lorazepam,1893,Count
12344,2022,DeKalb,County,All Opioids for Pain,17217,Count
12345,2022,DeKalb,County,Hydrocodone,7133,Count
12346,2022,DeKalb,County,Oxycodone,6444,Count
12347,2022,DeKalb,County,Tramadol,2248,Count
12366,2022,Dickson,County,All Benzodiazepines,22198,Count
12367,2022,Dickson,County,Alprazolam,8750,Count
12368,2022,Dickson,County,Clonazepam,4785,Count
12369,2022,Dickson,County,Diazepam,3854,Count
12370,2022,Dickson,County,Lorazepam,3311,Count
12371,2022,Dickson,County,All Opioids for Pain,38538,Count
12372,2022,Dickson,County,Hydrocodone,14292,Count
12373,2022,Dickson,County,Oxycodone,14315,Count
12374,2022,Dickson,County,Tramadol,6096,Count
12393,2022,Dyer,County,All Benzodiazepines,19819,Count
12394,2022,Dyer,County,Alprazolam,10393,Count
12395,2022,Dyer,County,Clonazepam,3999,Count
12396,2022,Dyer,County,Diazepam,1843,Count
12397,2022,Dyer,County,Lorazepam,2754,Count
12398,2022,Dyer,County,All Opioids for Pain,29171,Count
12399,2022,Dyer,County,Hydrocodone,15502,Count
12400,2022,Dyer,County,Oxycodone,7831,Count
12401,2022,Dyer,County,Tramadol,4134,Count
12447,2022,Fayette,County,All Benzodiazepines,20932,Count
12448,2022,Fayette,County,Alprazolam,10070,Count
12449,2022,Fayette,County,Clonazepam,4672,Count
12450,2022,Fayette,County,Diazepam,2087,Count
12451,2022,Fayette,County,Lorazepam,2744,Count
12452,2022,Fayette,County,All Opioids for Pain,28205,Count
12453,2022,Fayette,County,Hydrocodone,11802,Count
12454,2022,Fayette,County,Oxycodone,9226,Count
12455,2022,Fayette,County,Tramadol,4708,Count
12474,2022,Fentress,County,All Benzodiazepines,6631,Count
12475,2022,Fentress,County,Alprazolam,2253,Count
12476,2022,Fentress,County,Clonazepam,1858,Count
12477,2022,Fentress,County,Diazepam,997,Count
12478,2022,Fentress,County,Lorazepam,1208,Count
12479,2022,Fentress,County,All Opioids for Pain,19111,Count
12480,2022,Fentress,County,Hydrocodone,4837,Count
12481,2022,Fentress,County,Oxycodone,10098,Count
12482,2022,Fentress,County,Tramadol,1725,Count
12501,2022,Franklin,County,All Benzodiazepines,22446,Count
12502,2022,Franklin,County,Alprazolam,10933,Count
12503,2022,Franklin,County,Clonazepam,4852,Count
12504,2022,Franklin,County,Diazepam,2316,Count
12505,2022,Franklin,County,Lorazepam,2688,Count
12506,2022,Franklin,County,All Opioids for Pain,35960,Count
12507,2022,Franklin,County,Hydrocodone,14722,Count
12508,2022,Franklin,County,Oxycodone,12292,Count
12509,2022,Franklin,County,Tramadol,5724,Count
12528,2022,Gibson,County,All Benzodiazepines,35604,Count
12529,2022,Gibson,County,Alprazolam,21124,Count
12530,2022,Gibson,County,Clonazepam,5896,Count
12531,2022,Gibson,County,Diazepam,2143,Count
12532,2022,Gibson,County,Lorazepam,4518,Count
12533,2022,Gibson,County,All Opioids for Pain,41747,Count
12534,2022,Gibson,County,Hydrocodone,22117,Count
12535,2022,Gibson,County,Oxycodone,7611,Count
12536,2022,Gibson,County,Tramadol,8778,Count
12555,2022,Giles,County,All Benzodiazepines,15061,Count
12556,2022,Giles,County,Alprazolam,7347,Count
12557,2022,Giles,County,Clonazepam,2702,Count
12558,2022,Giles,County,Diazepam,1726,Count
12559,2022,Giles,County,Lorazepam,2158,Count
12560,2022,Giles,County,All Opioids for Pain,23860,Count
12561,2022,Giles,County,Hydrocodone,9660,Count
12562,2022,Giles,County,Oxycodone,9123,Count
12563,2022,Giles,County,Tramadol,3291,Count
12582,2022,Grainger,County,All Benzodiazepines,13820,Count
12583,2022,Grainger,County,Alprazolam,5282,Count
12584,2022,Grainger,County,Clonazepam,4041,Count
12585,2022,Grainger,County,Diazepam,1677,Count
12586,2022,Grainger,County,Lorazepam,2070,Count
12587,2022,Grainger,County,All Opioids for Pain,21741,Count
12588,2022,Grainger,County,Hydrocodone,9122,Count
12589,2022,Grainger,County,Oxycodone,6625,Count
12590,2022,Grainger,County,Tramadol,3525,Count
12609,2022,Greene,County,All Benzodiazepines,44966,Count
12610,2022,Greene,County,Alprazolam,17477,Count
12611,2022,Greene,County,Clonazepam,12161,Count
12612,2022,Greene,County,Diazepam,5347,Count
12613,2022,Greene,County,Lorazepam,7095,Count
12614,2022,Greene,County,All Opioids for Pain,61666,Count
12615,2022,Greene,County,Hydrocodone,28865,Count
12616,2022,Greene,County,Oxycodone,17722,Count
12617,2022,Greene,County,Tramadol,9295,Count
12636,2022,Grundy,County,All Benzodiazepines,9946,Count
12637,2022,Grundy,County,Alprazolam,5150,Count
12638,2022,Grundy,County,Clonazepam,1964,Count
12639,2022,Grundy,County,Diazepam,870,Count
12640,2022,Grundy,County,Lorazepam,1464,Count
12641,2022,Grundy,County,All Opioids for Pain,17777,Count
12642,2022,Grundy,County,Hydrocodone,5975,Count
12643,2022,Grundy,County,Oxycodone,8531,Count
12644,2022,Grundy,County,Tramadol,1759,Count
12663,2022,Hamblen,County,All Benzodiazepines,29686,Count
12664,2022,Hamblen,County,Alprazolam,10546,Count
12665,2022,Hamblen,County,Clonazepam,9367,Count
12666,2022,Hamblen,County,Diazepam,3390,Count
12667,2022,Hamblen,County,Lorazepam,4469,Count
12668,2022,Hamblen,County,All Opioids for Pain,50671,Count
12669,2022,Hamblen,County,Hydrocodone,22633,Count
12670,2022,Hamblen,County,Oxycodone,14630,Count
12671,2022,Hamblen,County,Tramadol,7633,Count
12690,2022,Hamilton,County,All Benzodiazepines,129221,Count
12691,2022,Hamilton,County,Alprazolam,41247,Count
12692,2022,Hamilton,County,Clonazepam,36697,Count
12693,2022,Hamilton,County,Diazepam,15183,Count
12694,2022,Hamilton,County,Lorazepam,24126,Count
12695,2022,Hamilton,County,All Opioids for Pain,227094,Count
12696,2022,Hamilton,County,Hydrocodone,91122,Count
12697,2022,Hamilton,County,Oxycodone,72621,Count
12698,2022,Hamilton,County,Tramadol,38068,Count
12717,2022,Hancock,County,All Benzodiazepines,3146,Count
12718,2022,Hancock,County,Alprazolam,675,Count
12719,2022,Hancock,County,Clonazepam,1518,Count
12720,2022,Hancock,County,Diazepam,322,Count
12721,2022,Hancock,County,Lorazepam,515,Count
12722,2022,Hancock,County,All Opioids for Pain,6576,Count
12723,2022,Hancock,County,Hydrocodone,2884,Count
12724,2022,Hancock,County,Oxycodone,2053,Count
12725,2022,Hancock,County,Tramadol,814,Count
12744,2022,Hardeman,County,All Benzodiazepines,11646,Count
12745,2022,Hardeman,County,Alprazolam,5921,Count
12746,2022,Hardeman,County,Clonazepam,2382,Count
12747,2022,Hardeman,County,Diazepam,907,Count
12748,2022,Hardeman,County,Lorazepam,1808,Count
12749,2022,Hardeman,County,All Opioids for Pain,18775,Count
12750,2022,Hardeman,County,Hydrocodone,10278,Count
12751,2022,Hardeman,County,Oxycodone,4359,Count
12752,2022,Hardeman,County,Tramadol,2719,Count
12771,2022,Hardin,County,All Benzodiazepines,20726,Count
12772,2022,Hardin,County,Alprazolam,9199,Count
12773,2022,Hardin,County,Clonazepam,4539,Count
12774,2022,Hardin,County,Diazepam,1939,Count
12775,2022,Hardin,County,Lorazepam,3041,Count
12776,2022,Hardin,County,All Opioids for Pain,30022,Count
12777,2022,Hardin,County,Hydrocodone,14369,Count
12778,2022,Hardin,County,Oxycodone,7071,Count
12779,2022,Hardin,County,Tramadol,5647,Count
12798,2022,Hawkins,County,All Benzodiazepines,36025,Count
12799,2022,Hawkins,County,Alprazolam,14270,Count
12800,2022,Hawkins,County,Clonazepam,10602,Count
12801,2022,Hawkins,County,Diazepam,4289,Count
12802,2022,Hawkins,County,Lorazepam,5274,Count
12803,2022,Hawkins,County,All Opioids for Pain,57938,Count
12804,2022,Hawkins,County,Hydrocodone,25900,Count
12805,2022,Hawkins,County,Oxycodone,18601,Count
12806,2022,Hawkins,County,Tramadol,7969,Count
12825,2022,Haywood,County,All Benzodiazepines,6858,Count
12826,2022,Haywood,County,Alprazolam,3791,Count
12827,2022,Haywood,County,Clonazepam,1228,Count
12828,2022,Haywood,County,Diazepam,526,Count
12829,2022,Haywood,County,Lorazepam,638,Count
12830,2022,Haywood,County,All Opioids for Pain,10324,Count
12831,2022,Haywood,County,Hydrocodone,5269,Count
12832,2022,Haywood,County,Oxycodone,2236,Count
12833,2022,Haywood,County,Tramadol,2133,Count
12852,2022,Henderson,County,All Benzodiazepines,17870,Count
12853,2022,Henderson,County,Alprazolam,10574,Count
12854,2022,Henderson,County,Clonazepam,3536,Count
12855,2022,Henderson,County,Diazepam,1191,Count
12856,2022,Henderson,County,Lorazepam,1734,Count
12857,2022,Henderson,County,All Opioids for Pain,22116,Count
12858,2022,Henderson,County,Hydrocodone,9825,Count
12859,2022,Henderson,County,Oxycodone,5199,Count
12860,2022,Henderson,County,Tramadol,4751,Count
12879,2022,Henry,County,All Benzodiazepines,17525,Count
12880,2022,Henry,County,Alprazolam,8980,Count
12881,2022,Henry,County,Clonazepam,3136,Count
12882,2022,Henry,County,Diazepam,1617,Count
12883,2022,Henry,County,Lorazepam,1558,Count
12884,2022,Henry,County,All Opioids for Pain,28495,Count
12885,2022,Henry,County,Hydrocodone,13403,Count
12886,2022,Henry,County,Oxycodone,7610,Count
12887,2022,Henry,County,Tramadol,5133,Count
12906,2022,Hickman,County,All Benzodiazepines,10981,Count
12907,2022,Hickman,County,Alprazolam,4612,Count
12908,2022,Hickman,County,Clonazepam,2252,Count
12909,2022,Hickman,County,Diazepam,1983,Count
12910,2022,Hickman,County,Lorazepam,1562,Count
12911,2022,Hickman,County,All Opioids for Pain,19610,Count
